"","Artikeln.Nr.","Link","Erscheinungsjahr","Erscheinungsnr.","Medium","Titel","Autor","Abschnitt.Nr.","Zeitbezug","Land","Region","Thematische.Bewertung","Bewertung","X","X.1","X.2"
"429",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",44,"Gegenwart","Deutschland","","ablehnend Bundesregierung-Bad-Bank, hoch Verantwortung-Bundesregierung",-1,"","",""
"430",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",45,"Vergangenheit","Deutschland","","Deutsche-Bank-Verkauf-Riskante-Kredite-IKB-Pleite",-2,"","",""
"431",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",46,"Gegenwart","Deutschland","","hoch Gelder-HRE, Klage-Funke-HRE-Gehaltsnachzahlung-MÅnchen-Landgericht",-3,"","",""
"432",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",47,"Vergangenheit, Gegenwart","Deutschland","","Asmussen-Bekanntschaften-Geither-Blankfein-Goldman-Sachs",0,"","",""
"433",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",48,"Gegenwart","Deutschland","","kÅnstlich Linie-Staat-Asmussen",0,"","",""
"434",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",49,"Vergangenheit, Gegenwart","Deutschland","","hoch Verflechtung-Engagement-Asmussen-Finanzindustrie-IKB-Aufsichtsrat-True-Sales-Initiative-Verbriefungsgesch?fte",-2,"","",""
"435",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",50,"Gegenwart","Deutschland","","GrÅnde-Fehler",0,"","",""
"436",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",51,"Vergangenheit, Gegenwart","Deutschland","","geblendet Finanzministerium-Vergangenheit-Erpresst",-3,"","",""
"437",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",52,"Gegenwart","Deutschland","","unzufrieden De-Maiziere",-1,"","",""
"438",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",53,"Gegenwart","Deutschland","","steigend Macht-Politik, Verzicht-Bonuszahlungen-Vorstand-Deutsche-Bank",1,"","",""
"439",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",54,"Gegenwart","Deutschland","","steigend Respekt-Banker-Politiker-SteinbrÅck-Blessing-Commerzbank",2,"","",""
"440",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die Hinterm?nner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",55,"Gegenwart, Zukunft","Deutschland, England, G20, Welt","","Treffen-Gordon-Brown-Banker-Ackermann, Asmussen-Treffen-G20-Zukunftspl?ne-Finanzindustrie-Welt, fallend Steueroasen-G20-Asmussen-Vorschlag, steigend Regulierung-Finanzindustrie-G20-Asmussen-Vorschlag",-1,"","",""
"441",39,"http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true",2009,15,"Zeit","Die HintermÑnner","Anitav Blasberg + Kerstin Kohlenberg + Elisabeth Niejahr",56,"Gegenwart, Zukunft","Deutschland, England, G20, Welt","","Treffen-Gordon-Brown-Banker-Ackermann, Asmussen-Treffen-G20-ZukunftsplÑne-Finanzindustrie-Welt, fallend Steueroasen-G20-Asmussen-Vorschlag, steigend Regulierung-Finanzindustrie-G20-Asmussen-Vorschlag",-1,"","",""
"442",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",1,"Gegenwart","Deutschland","Berlin-Neuk?lln, Berlin","pleite Magista-Zeitarbeitsfirma-Krise-Zeitarbeit",-2,"","",""
"443",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",2,"Vergangenheit, Gegenwart","Deutschland","","fallend-gesunken Leihkr?fte-Anzahl-Zeitarbeit, fallend Leihkr?fte-Unternehmen, knapp-niedrig Auftr?ge-Zeitarbeitsfirmen, hoch-viele Insolvenzen-Zeitarbeitsfirmen",-2,"","",""
"444",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",3,"Gegenwart","Deutschland","","begrÅ†end-positiv Reaktion-Pleitewelle-Kleine-Zeitarbeitsfirmen-BZA-IG-Metail",2,"ZBA=""Bundesverbandes Zeitarbeit""","",""
"445",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",4,"Vergangenheit","Deutschland","Berlin-Neuk?lln, Berlin","klein Magista-Insolvent-Zeitarbeitsfirma-Zahlungsunf?hig-?berschuldet",-2,"","",""
"446",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",5,"Vergangenheit","Deutschland","","hoch Gewinne-Leiharbeitsfirmen-Boomjahre, hoch Nachfrage-Zeitarbeiter-Boomjahre, hoch Margen-Bruttolohn-Zeitarbeitsfirmen",0,"","",""
"447",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",6,"Gegenwart","Deutschland","","hoch Anzahl-Kleine-Zeitarbeitsfirmen, anf?llig Zeitarbeitsfirmen-Krise-Finanzkrise",-1,"","",""
"448",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",7,"Gegenwart","Deutschland","","Pleitewelle-Zeitarbeitsfirmen, fehlend RÅcklagen-Zeitarbeitsfirmen",-2,"","",""
"449",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",8,"Gegenwart","Deutschland","","hoch Kosten-Berufsgenossenschaften-Verletzungsgefahr-Leiharbeiter-Randstad",-2,"","",""
"450",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",9,"Gegenwart","Deutschland","","niedrig Kurzarbeit-Einsatz-Zeitarbeitsfirmen-Soziale-Verantwortung-DGB",-3,"DGB=""Deutscher Gewerkschaftsbund""","",""
"451",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",10,"Gegenwart, Zukunft","Deutschland","","niedrig Kurzarbeit-Zeitarbeitsbranche, potentiel-rechtswidring Methoden-Zeitarbeitsfirmen-Arbeitsgericht-Berlin",-2,"","",""
"452",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",11,"Vergangenheit, Gegenwart","Deutschland","Dornheim, Hessen, Sottrum, Niedersachsen, Nordhorn, Niedersachsen","hoch Pleitewelle-Zeitarbeitsfirmen",-3,"","",""
"453",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",12,"Gegenwart, Zukunft","Deutschland","","fallend-negativ Gewinne-Gro†e-Zeitarbeitsfirmen, fallend Wettbewerb-Zeitarbeitsfirmen",-2,"","",""
"454",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",13,"Gegenwart, Zukunft","Deutschland","","steigend Insolvenzen-Kleine-Zeitarbeitsfirmen-Reinigungsprozess, steigend Arbeitslosigkeit-Zeitarbeiter",-1,"","",""
"455",40,"http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true",2009,16,"Zeit","Verleiher am Ende","Christine Weissenborn",14,"Gegenwart","Deutschland","","steigend Zeitarbeit-Bankenbranche",0,"","",""
"456",41,"http://www.zeit.de/2009/18/Kolumne-Prognosen/komplettansicht?print=true",2009,18,"Zeit","Ruhe bitte!","Marc Brost",1,"Gegenwart, Zukunft","Deutschland","","Wetter-Vorhersage-Hypothese",-1,"","",""
"457",41,"http://www.zeit.de/2009/18/Kolumne-Prognosen/komplettansicht?print=true",2009,18,"Zeit","Ruhe bitte!","Marc Brost",2,"Zukunft","Deutschland, Welt","","schlecht FrÅhjahrsprognose, schrumpfend Weltwirtschaft, sinkend Wirtschaftsleistung, wertlos Prognosen-Wirtschaft",-3,"","",""
"458",41,"http://www.zeit.de/2009/18/Kolumne-Prognosen/komplettansicht?print=true",2009,18,"Zeit","Ruhe bitte!","Marc Brost",3,"Gegenwart, Zukunft","Deutschland","","Konjunkturprognose-Horrorzahl, fallend Konsum-Investition-Reaktion-Konjunkturprognose",-3,"","",""
"459",41,"http://www.zeit.de/2009/18/Kolumne-Prognosen/komplettansicht?print=true",2009,18,"Zeit","Ruhe bitte!","Marc Brost",4,"Vergangenheit, Gegenwart, Zukunft","Deutschland","","Verzicht-Prognosen-Bl?dsinn, Fehler-Modelle-?konomen-Finanzkrise-Wirtschaftskrise, veraltet Prognosemodelle",-3,"","",""
"460",41,"http://www.zeit.de/2009/18/Kolumne-Prognosen/komplettansicht?print=true",2009,18,"Zeit","Ruhe bitte!","Marc Brost",5,"Gegenwart","Deutschland","","spekulierend-spektakul?r Konjunkturprognosen-Medien-Institutionen-Regierung",-2,"","",""
"461",41,"http://www.zeit.de/2009/18/Kolumne-Prognosen/komplettansicht?print=true",2009,18,"Zeit","Ruhe bitte!","Marc Brost",6,"Gegenwart, Zukunft","Deutschland","","notwendig Konjunkturprognosen, plakativ Punktprognosen-Kritik",-2,"","",""
"462",41,"http://www.zeit.de/2009/18/Kolumne-Prognosen/komplettansicht?print=true",2009,18,"Zeit","Ruhe bitte!","Marc Brost",7,"Gegenwart, Zukunft","Deutschland","","Abschaffen-Punktprognosen-Kritik",0,"","",""
"463",42,"http://www.zeit.de/2009/20/Zeitgeist-20/komplettansicht?print=true",2009,20,"Zeit","Kurz und platt","Josef Joffe",1,"Gegenwart","Deutschland","","latent-genau-ritualisiert Hysterie, explosiv Stimmung-Soziale-Unruhen",-1,"","",""
"464",42,"http://www.zeit.de/2009/20/Zeitgeist-20/komplettansicht?print=true",2009,20,"Zeit","Kurz und platt","Josef Joffe",2,"Vergangenheit, Gegenwart, Zukunft","Deutschland","","Parallelen-1929-2009-Hypothese, Soziale-Unruhen-Hypothese",-1,"","",""
"465",42,"http://www.zeit.de/2009/20/Zeitgeist-20/komplettansicht?print=true",2009,20,"Zeit","Kurz und platt","Josef Joffe",3,"Gegenwart","Deutschland, USA","","niedrig Umfragewerte-Linke, niedrig Umfragewerte-NPD, hoch Arbeitslosigkeit-Zwangsr?umungen-USA",-1,"","",""
"466",42,"http://www.zeit.de/2009/20/Zeitgeist-20/komplettansicht?print=true",2009,20,"Zeit","Kurz und platt","Josef Joffe",4,"Gegenwart","Deutschland","","ritualisiert Hysterie, beschwichtigend Bundespr?sident-Panikmache, beherrschbar Krise-Bundespr?sident",1,"","",""
"467",42,"http://www.zeit.de/2009/20/Zeitgeist-20/komplettansicht?print=true",2009,20,"Zeit","Kurz und platt","Josef Joffe",5,"Gegenwart","Deutschland","","Soundbite, kurz-platt Reaktionen-?ffentlichkeit-Talkshows, unvergleichbar Weimar-Deutschland",0,"","",""
"468",42,"http://www.zeit.de/2009/20/Zeitgeist-20/komplettansicht?print=true",2009,20,"Zeit","Kurz und platt","Josef Joffe",6,"Vergangenheit, Gegenwart","Deutschland","","unvergleichbar Deutschland-Weimar",1,"","",""
"469",42,"http://www.zeit.de/2009/20/Zeitgeist-20/komplettansicht?print=true",2009,20,"Zeit","Kurz und platt","Josef Joffe",7,"Gegenwart","Deutschland","","ultrastabil Demokratie-Gelassenheit-Identifikation, ritualisiert Hysterie",3,"","",""
"470",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",1,"Gegenwart","USA, Europa","","gescheitert Turbokapitalismus-USA, marode Sozialsystem-USA, horrend Schuldenberg-USA, Krise-Beweis-St?rke-Europa, siegend Soziale-Marktwirtschaft",2,"","",""
"471",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",2,"Gegenwart","Europa, USA","","verfrÅht-positiv Fazit-Krise-Europa, ged?mpft Bewunderung-Eliten-Amerika, enttabuisiert Marktinterventionen, gerettet Ruf-Sozialstaat-Europa, dokumentiert Sinn-Eurozone, steigend Geh?r-Merkel-Sarkozy-Weltpolitik",2,"","",""
"472",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",3,"Vergangenheit, Gegenwart","Europa, USA, Deutschland, Welt","","identisch Krisenresistenz-Europa-USA, gleich-fallend Wirtschaftswachstum-Europa-USA, identisch Stabilit?t-Kontrolle-Finanzsysteme-USA-Europa, hoch Spekulation-Staatliche-Banken-Deutschland, gleichschnell Finanzreform-Europa-Welt",-1,"","",""
"473",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",4,"Gegenwart, Zukunft","USA","","positiv Prognose-Wirtschaft, positiv Evaluation-Wirtschaftssystem-Politik",1,"","",""
"474",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",5,"Vergangenheit, Gegenwart","USA, EU, Europa","","zurÅckhaltend-langsam Reaktion-EU-Krise-Hypothese-Selbstzweifel",-1,"","",""
"475",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",6,"Vergangenheit","Europa, EU, Frankreich, Deutschland, UK","","national Reaktionen-Krise-Bankenrettung-Konjunkturpakete, bremsend-schweigend Parlament-Rat-BrÅssel, unpr?sent EU-Pr?sidentschaft-Tschechien",-1,"","",""
"476",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",7,"Gegenwart","EU, Europa","","lapidar Kommentar-Subsidiarit?t",0,"","",""
"477",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",8,"Vergangenheit, Gegenwart","Europa, EU","","unn?tig Fehler-Alleing?nge-Regierungen-Europa, fehlend Alternativen-Nationalstaaten, mangelnd Feuerwehr-EU-Institutionen",-1,"","",""
"478",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",9,"Vergangenheit","Europa, Deutschland, EU","","mangelnd-national Konjunkturprogramme, fehlend -gemeinsam Regeln-Rettungsfonds-Marktverzerrung, Subventionswettlauf",-2,"","",""
"479",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",10,"Gegenwart, Zukunft","Welt, EU","","wachsend Ungleichheit, notwendig Koordinierung-Wirtschaftspolitik",-2,"","",""
"480",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",11,"Gegenwart","Europa, EU, Deutschland, Frankreich","","bremsend Bundesregierung-Finanzmarktregulierung-EU",-2,"","",""
"481",43,"http://www.zeit.de/2009/23/Argument-Deutschlandfonds/komplettansicht?print=true",2009,23,"Zeit","Wer braucht noch die EU?","Petra Pinzler",12,"Vergangenheit, Zukunft","EU","","vielversprechend Modell-EU",1,"","",""
"482",44,"http://www.zeit.de/2009/25/Wie-gehts-Deutschland/komplettansicht?print=true",2009,25,"Zeit","Der Vertrauensbonus","Felix Rohrbeck",1,"Gegenwart","Deutschland, Gro†britannien, Frankreich","","hoch Vertrauen-Wirtschaft-Deutschland-Ausland, gut Platzierung-Umfrage-Ernst&Young, gut Chancen-Krisenbew?ltigung-Deutschland, hoch Vertrauen-Deutschland-Potential-Krisenbew?ltigung, niedrig Vertrauen-Gro†britannien-Frankreich-Potential-Krisenbew?ltigung, attraktiv Investitionsstandort-Deutschland",3,"","",""
"483",44,"http://www.zeit.de/2009/25/Wie-gehts-Deutschland/komplettansicht?print=true",2009,25,"Zeit","Der Vertrauensbonus","Felix Rohrbeck",2,"Vergangenheit, Gegenwart","Deutschland, Europa","","stark-gefallen Wirtschaft-Deutschland-Krise, hoch Potential-Deutschland-Meisterung-Herausforderung",2,"","",""
"484",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",1,"Vergangenheit, Gegenwart","Deutschland, Europa, G8","","Sparen-Finanzminister-SteinbrÅck, abnehmend Rettungsschirm-Kreditgewerbe-Deutschland-Planung",1,"","",""
"485",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",2,"Gegenwart","Deutschland","","aufbauend Risiken-Privatkredite-Haushalte-Firmen, anhaltend Wertverluste-Privatkredite-Haushalte-Firmen",-3,"","",""
"486",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",3,"Gegenwart","Deutschland","","unvorbereitet Bundesregierung-Zweite-Welle-Finanzkrise, geschw?cht-Banken, beantragt Staatsgarantien-IKB, HRE-Warnung-Verluste, hoch Risiko-Rezession-Kreditportfolios",-3,"HRE=""Hypo Real Estate""","",""
"487",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",4,"Gegenwart, Zukunft","Deutschland","","hoch Ausf?lle-Banken-Erwartung, schlecht Zahlen-Commerzbank, fallend Aktienkurs-Kommerzbank, Bankenrettung-Commerzbank-Staatsgeld-GestÅtzt, radikal-konsequent Plan-Commerzbank-Blessing",1,"","",""
"488",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",5,"Gegenwart","Deutschland","","Problem-Commerzbank-Ausrichtung",-2,"","",""
"489",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",6,"Gegenwart, Zukunft","Deutschland, Welt","","normal Kreditausf?lle-Abschwung, schwer Krise, reihenweise Pleiten, hoch Ausf?lle-Kredite-Commerzbank",-2,"","",""
"490",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",7,"Gegenwart","Deutschland","","Traumrenditen-Deutsche-Bank, Systemisches-Risiko-Commerzbank",-1,"","",""
"491",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",8,"Vergangenheit, Gegenwart","Deutschland","","hoch Insolvenzen-Gro†unternehmen, steigend Ausfallrate-Darlehen, hoch-steigend Ausf?lle-Kredite-Banken-Landesbanken",-3,"","",""
"492",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",9,"Vergangenheit, Gegenwart, Zukunft","Deutschland","","fallend Bonit?t-Ratings-Unternehmen",-3,"","",""
"493",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",10,"Vergangenheit, Gegenwart","Deutschland","","Basel2-Eigenkapitalregeln-Gef?hrlich-?bertreibung",-3,"Basel2=""Basel II""","",""
"494",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",11,"Gegenwart","Deutschland","","Eigenkapitalregeln-Sparkassen-Volksbanken",-1,"","",""
"495",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",12,"Gegenwart","Deutschland","","Eigenkapital-Rohstoff-Finanzgewerbe-Krise",-2,"","",""
"496",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",13,"Vergangenheit, Gegenwart","Deutschland","","hoch Risiko-Problempapiere-Zahlungsunf?higkeit-Schuldner",-2,"","",""
"497",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",14,"Gegenwart, Zukunft","Eurozone","","hoch Ben?tigtes-Kapital-Banken-IMF, wahrscheinlich Bankenrettung-Rekapitalisierung-Banken-Staat",-2,"IMF=""Internationaler W?hrungsfond""","",""
"498",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",15,"Gegenwart, Zukunft","Deutschland","","unbeliebt Bankenrettung-W?hler, wahrscheinlich Minimalprogramm-Bankenrettung, Bad-Bank-Gesetz-Basel2",-2,"","",""
"499",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",16,"Vergangenheit, Gegenwart","Deutschland, Japan","","verbessert Finanzierungsbedingungen-Bad-Bank-Gesetz-Martin-Hellweg, fehlend Reformkonzept-Finanzm?rkte-Banken-Martin-Hellweg, Rezession-Bankenpleite-Japan",-1,"","",""
"500",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",17,"Gegenwart","Deutschland","","Forderung-Banken-Ausweitung-Bad-Bank-Gesetz, Forderung-SPD-Carsten-Schneider-Besitzbeteiligung-Staat-Bankenrettung",-1,"","",""
"501",45,"http://www.zeit.de/2009/27/Banken/komplettansicht?print=true",2009,27,"Zeit","Der n?chste Orkan","Mark Schieritz",18,"Vergangenheit, Gegenwart","Deutschland, USA","","Stress-Tests-Banken-USA, Ablehnung-Stress-Tests-Banken-Deutschland",0,"","",""
