Title;Abschnitt;Text;Link
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;27;Hinter de Maizières Schreibtisch hängt ein Regal, vollgestopft mit Fachbüchern, mittendrin Jim Knopf von Michael Ende. Es erzählt die Geschichte des Scheinriesen Tutur, der aus der Ferne beängstigend groß aussieht, doch aus der Nähe hilflos und klein. De Maizière wird die Tutur-Passage in den folgenden Wochen gern verschicken. Immer wenn er an Leute wie Funke denkt.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;28;De Maizières Büro ist nur wenige Schritte von dem der Kanzlerin entfernt. Hier oben, im siebten Stock, ist es meistens unnatürlich still. Von seinem Schreibtisch aus schaut der Kanzleramtschef auf den Hauptbahnhof. In den hektischen Oktoberwochen kann er diesen Blick manchmal schwer ertragen, all diese Menschen, die unbeirrt ihre Koffer und Einkäufe tragen. Wir mussten das Land retten mit unvorstellbaren Beträgen, sagt er. Aber man sieht da draußen niemanden, der gerettet werden will. Der Kanzleramtschef wacht in dieser Zeit häufig auf, bevor der Wecker klingelt.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;29;Merkel und de Maizière kennen sich seit Merkels ersten Tagen in der Politik. Beide duzen sich. Wenn Gäste kommen, sitzt de Maizière grundsätzlich neben der Kanzlerin.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;30;An jenem Abend, an dem der Banker Funke ins Verhör genommen wird, ist noch ein anderer Gast im Kanzleramt. Für ihn hat de Maizière die Rotweingläser abstauben lassen. Josef Ackermann ist gerade vom amerikanischen Finanzminister gekommen. De Maizière und Ackermann gehen zusammen in Angela Merkels Büro. An jenem Abend erklärt Ackermann der Kanzlerin seinen Wunsch, die Bilanzierungsregeln zu ändern. Er möchte die derzeit wertlosen Papiere in den Büchern der Banken mit einem höheren Wert auszeichnen. Denn die Krise hat dazu geführt, dass selbst als sicher geltende Anlagen wie Staatsanleihen plötzlich viel weniger wert sind.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;31;Ackermann will so tun, als sei die Blase nie geplatzt. Der IASB in London – das Gremium, das die Regeln für die internationale Bilanzierung festlegt – ändert tatsächlich noch im Oktober die Regeln. Ein guter Termin für die Deutsche Bank, die Ende des Monats ihre Zahlen veröffentlicht – und mitten in der Krise noch einen Quartalsgewinn von 414 Millionen ausweist.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;32;Erklärt die Kanzlerin nun die neuen Regeln, verwendet sie einen bildlichen Vergleich: Wenn Sie einen Weinkeller mit 5000 Flaschen haben, die jeweils 150 Euro wert sind, und nur eine davon für 10 Euro verkaufen, wird der ganze Bestand nach diesem Preis bewertet. Genau so hatte es ihr Ackermann beschrieben.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;33;Der Chef der Deutschen Bank wird Merkels Übersetzer für die fremden Begriffe der Krise. Knockout-Warrants, Credit Default Swaps, all diese komplizierten Konstruktionen, die das Geldverdienen so leicht erscheinen ließen, erklärt Ackermann der Kanzlerin.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;34;Zu kaum einem anderen Topmanager hat sie einen so engen Draht wie zu ihm. Anders als ihre Vorgänger hat Merkel Politik nie ohne Globalisierungsstress erlebt – für sie sind Manager von Konzernen oft selbst Getriebene. Beide, der Schweizer und die Ostdeutsche, waren Außenseiter, bevor sie sich durchgesetzt haben. Beide haben einen kühlen, unsentimentalen Blick auf die alte Wirtschaftsordnung des Landes, den in ihren Augen muffigen rheinischen Kapitalismus.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;35;In jener Oktoberwoche sucht auch Merkels Parteifreund Heinrich Haasis, der Präsident des Sparkassenverbandes, Kontakt zur Kanzlerin. Und die ist plötzlich bereit, ihm zuzuhören. Über all die Jahre hat er seine Branche genervt mit ewigen Mahnungen. Wie ein Spielverderber stand er auf der großen globalen Finanzparty herum. Heinrich Haasis ist 63 und seit 27 Jahren bei der Sparkasse, er spricht breiteres Schwäbisch als Jürgen Klinsmann und trägt Krawatten, die von einem Versicherungsverkäufer aus den Achtzigern stammen könnten. Auf den Brusttaschen seiner Hemden sind seine Initialen HH eingestickt.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;36;Bei den Jahrestagungen des Internationalen Währungsfonds in Washington stellte sich Haasis vor die Mikrofone und warnte: 2005 vor den Folgen der Immobilienblasen in Amerika, Spanien und England, 2006 vor zu großen und unübersichtlichen Einheiten im Bankensektor. Alle belächelten ihn. Der Haasis verstehe es nicht, hieß es, der stoße nicht in die moderne Welt vor.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;37;Die moderne Welt, das war Ackermann. Doch jetzt steht das Telefon bei Haasis nicht mehr still. Als Herr über das dicht geflochtene Netz der Sparkassen ist er ein entscheidender Seismograf in der Krise. Aus dem ganzen Land melden aufgeregte Filialleiter, dass nervöse Kunden große Summen von Sparkassenkonten abheben. Haasis glaubt zuerst an einen Scherz. Aber die Sparkassenleute klingen ernst. 40 Milliarden Euro Verlust hätten in dieser Woche allein die Fonds gemacht, weil die Leute ihr Geld daraus abgezogen hätten. Ältere Damen, melden die Filialen, heben 20.000 Euro in bar ab – um zu sehen, ob das Geld noch da ist. Haasis ist alarmiert. Was, wenn sich Menschenschlangen vor Geldautomaten bilden und das Fernsehen diese Bilder zeigen sollte? Haasis informiert das Kanzleramt.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;38;Am nächsten Tag tritt Angela Merkel vor die Kameras und verspricht den Deutschen, dass ihre Einlagen sicher seien. Sie nennt 568 Milliarden Euro an Garantien für die Spareinlagen. 568 Milliarden, von denen niemand weiß, wo sie im Ernstfall aufzutreiben wären.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;39;So geht das Spiel über Wochen, über Monate, und der Druck auf die Politiker wird immer stärker. Die Zeitungen kritisieren die Kanzlerin wegen ihres zögerlichen Krisenmanagements. Bei der Wahl in Hessen am 18. Januar laufen CDU-Wähler in Scharen zur FDP über. Parlamentspräsident Norbert Lammert beschwert sich im Kanzleramt, dass Fragen der Abgeordneten nicht beantwortet würden. Der Autolobbyist Matthias Wissmann verkündet ständig neue Hiobsbotschaften. Und die Vorstände der Postbank genehmigen sich Boni in Höhe von 11,5 Millionen Euro.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;40;Tag für Tag neue Prognosen, die Wochen später schon wieder überholt sind, mehr Fragen als Antworten – auch Jens Weidmann, der Merkels Kompass sein sollte, droht die Orientierung zu verlieren. Die Krise hat unsere Vorstellung von den Selbstheilungskräften der Märkte tiefgreifend verändert, sagt er. Die Zahlen gehorchen nicht mehr. Weidmann war es gewohnt, aus ihnen die Zukunft abzuleiten. Dass die Geldmenge besorgniserregend zugenommen hatte, war ihm zwar aufgefallen, aber er ahnte nicht, was das bedeutete. Die Aktien- und Immobilienpreise stiegen. Weidmann sagte eine Blase voraus, dachte dabei aber eher an ein Bläschen. An die Stelle der Zahlen müsste jetzt eine politische Idee treten. Aber hat die Kanzlerin eine? Die Banken vorübergehend komplett verstaatlichen? Das wäre nicht politisch durchsetzbar. Und wer sollte verstaatlichte Banken führen? Weidmann?;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;41;Der März 2009 bricht an, in Weidmanns Vorzimmer meldet die Rohrpostanlage im Minutentakt, dass neue Eilpost da ist. Die Abteilung ist zu klein, um die Flut noch zu bewältigen. Das Gesetz zur Finanzmarktstabilisierung musste von einer privaten Anwaltskanzlei vorformuliert werden.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;42;Die Krise hinterlässt ihre Spuren. Weidmann hustet. Um den Sockel seiner Schreibtischlampe steht eine ganze Batterie Grippemittel.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;43;Weidmann hat ein paar Tage in Washington verbracht, mit Obamas Wirtschaftsberater Larry Summers hat er gesprochen, 45 Minuten im Weißen Haus. Den Deutschen hat überrascht, wie spontan die Amerikaner mit der Krise umgehen. Die Amerikaner kündigen etwas an, auch wenn sie es später zurücknehmen müssen. Die Deutschen dagegen denken lange nach und geben den Banken damit Gelegenheit, sich in Stellung zu bringen.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;44;Ackermann verlangt immer lauter die sogenannte Bad Bank, eine staatliche Bank, in der die Banken ihre wertlosen Papiere wie Giftmüll entsorgen können. Man solle es bei der Regulierung jetzt nicht übertreiben, warnt der deutsche Bankenverband. Und Ackermann mahnt die Politiker, ihr Engagement in der Finanzbranche zeitlich zu begrenzen. Es ist wieder viel von Fordern die Rede, von Erwarten und Müssen. Als wären die Banken der Koch und der Staat der Kellner.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;45;Aber die Regierung lehnt die Bad Bank noch ab. Der Kampf um die Herrschaft über das Geld ist ein asymmetrischer Kampf. Der Chef der Deutschen Bank ist rund 500.000 Aktionären verpflichtet, Angela Merkel 80 Millionen Bürgern.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;46;Herr Ackermann ist natürlich auch ein harter Vertreter seiner Interessen, sagt Kanzleramtschef de Maizière. Er hat nicht vergessen, dass es Ackermanns Deutsche Bank war, die der bankrotten Mittelstandsbank IKB in letzter Minute noch einen Haufen riskanter Kredite untergejubelt hatte. Die Kosten musste der Steuerzahler tragen.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;47;Für die Hypo Real Estate sind inzwischen 102 Milliarden Euro bereitgestellt worden, das ist etwa ein Drittel des Bundeshaushalts. Aber Georg Funke, ihr ehemaliger Chef, klagt vor dem Münchner Landgericht auf Gehaltsnachzahlung. Muss man das hinnehmen?;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;48;Jörg Asmussen sitzt weit zurückgelehnt im schwarzen Ledersessel seines Büros im Finanzministerium. Er ist selbstsicher, lässig, immer ein wenig jovial, und er lässt gerne die Namen der Großen in seine Erläuterungen fallen – Ich kenne US-Finanzminister Tim Geithner schon lange… war mit Goldman-Sachs-Chef Blankfein frühstücken… jetzt ist schon wieder das Büro Summers auf der Mailbox. Asmussens Haare sind fast kahl geschoren, er trägt eine kleine, helle Plastikbrille und einen gut sitzenden grauen Anzug. Er sieht aus wie ein Party-Promoter.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;49;Fragt man ihn, wie er die Konfliktlinie zwischen Banken und Staat beschreiben würde, dann fragt er zurück: Nach einer Konfliktlinie zu fragen ist doch künstlich, oder?;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;50;An einer Wand in Asmussens Büro hängt ein Zitat von Henry Ford: Das Geheimnis des Erfolges ist, den Standpunkt des anderen zu verstehen. Hat Asmussen den Standpunkt der anderen vielleicht ein bisschen zu lange ein bisschen zu gut verstanden? Er war Mitglied im Gesellschafterbeirat der True Sale Initiative, die das Verbriefungsgeschäft in Deutschland etablieren und fördern wollte – eben jene Verbriefungen, die die Krise mit verursacht haben. Und er war im Aufsichtsrat der IKB, in deren Bilanzen so viel wertlose Papiere waren, dass sie nur mit 10,5 Milliarden Euro gerettet werden konnte. Warum hatte er so viel Vertrauen in diesen Markt, der so enorm groß und gleichzeitig so unreguliert war? Asmussen schweigt. Dann zuckt er mit den Schultern.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;51;Muss man nicht die Gründe für seine Fehler kennen, damit man sie beim nächsten Mal vermeiden kann?;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;52;Wir haben uns blenden lassen, sagt ein anderer hochrangiger Mitarbeiter im Finanzministerium. Wir alle. Wir dachten tatsächlich, es würden Werte geschaffen, und wenn doch mal jemand mehr Kontrolle forderte, haben die Banker gleich gedroht: Entweder ihr lasst uns in Ruhe, oder wir müssen ins Ausland gehen. Wir haben uns erpressen lassen. So könnten es Asmussen und Weidmann niemals ausdrücken, selbst wenn sie es dächten. Schon gar nicht jetzt.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;53;Denn nun tagt der G-20-Gipfel, die Schlacht um die Köpfe hat begonnen, um die Wähler. Merkels Kanzleramtschef de Maizière sitzt in einer Dienstlimousine der Bundesregierung, lässt sich nach Bonn fahren und blättert im Generalanzeiger. Die Abwrackprämie läuft wirklich toll, sagt er, aber zufrieden klingt er nicht.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;54;Und sonst? Die Politik hat Macht zurückerobert von den Banken, ein wenig Macht. Der Vorstand der Deutschen Bank verzichtet auf Bonuszahlungen. Die Politik hat die Banken stabilisiert. Und sie ist dabei, eine ihrer schärfsten Maßnahmen zu beschließen, die Enteignung einer Bank.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;55;Tritt Martin Blessing, der Chef der teilweise verstaatlichten Commerzbank, jetzt zusammen mit Finanzminister Steinbrück in Talkshows auf, lässt der Banker dem Politiker den Vortritt. Der Minister redet, der Manager hört zu.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;56;Als sich Jörg Asmussen, der Staatssekretär des Finanzministers, auf den Weg nach London macht, wo bald der G-20-Gipfel beginnt, trägt er in seiner Aktentasche einen Ordner mit dem Plan für die Finanzwelt der Zukunft, so, wie Deutschland sie sich vorstellt: weg mit den Steueroasen, mehr Regelungen für die Bankenwirtschaft, mehr Staat. Eine historische Chance, ein möglicher Triumph der Politik. Aber aus den Zeitungen hat Asmussen an diesem Morgen erfahren, dass die Engländer noch vor dem Gipfel ein großes Treffen allein mit Bankern abhalten. Noch bevor der deutsche Finanzminister mit dem britischen Regierungschef redet, hat schon ein anderer bei Gordon Brown gesessen – Josef Ackermann.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Rezession: Verleiher am Ende | ZEIT ONLINE;1;Stecker raus, Verbindung weg. Erst beim Faxgerät, dann beim Computer. Nur ein Telefon ist Dietrich K. in seinem kahlen Büro im Berliner Stadtteil Neukölln geblieben. Darauf kann er sich anrufen lassen, raustelefonieren geht schon nicht mehr. Mit der Außenwelt korrespondiert er auf dem Postweg, vor allem mit dem Insolvenzverwalter. K. ist Disponent bei der Zeitarbeitsfirma Magista. Mit einer Assistentin hat er die Berliner Niederlassung des Unternehmens geführt. Bis zum 18. Februar, als sein Arbeitgeber die Zahlungsunfähigkeit meldete. In Kürze soll das Insolvenzverfahren für die elf Standorte der Firma mit Hauptsitz Hannover eröffnet werden. Von den betroffenen Mitarbeitern hätten »viele kopflos reagiert«, sagt er. Im Moment sei das alles wie ein Dammbruch. Ein Dammbruch, der dafür sorgen könnte, dass nicht nur Magista, sondern große Teile einer Branche davongespült werden, die bis vor Kurzem zu den größten Profiteuren des Booms zählte – die Zeitarbeit.;http://www.zeit.de/2009/16/Zeitarbeit/komplettansicht?print=true
