"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
2009-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,98.46,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74
2010-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,97.22,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47
2010-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41
2010-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.18,97.18,97.18,97.18,97.18,97.18,97.18,97.18,97.18,97.18,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39
2010-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35
2010-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33
2010-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.30,97.30,97.30,97.30,97.30,97.30,97.30,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54
2010-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.66,97.66,97.66,97.66,97.66,97.66,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87
2010-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,98.19,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47
2010-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,98.64,98.64,98.64,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94
2010-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.52,98.52,98.52,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.48,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77
2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.58,98.58,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83
2010-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.40,98.40,98.40,98.40,98.40,98.40,98.40,98.40,98.40,98.40,98.40,98.40,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68
2011-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.86,98.86,98.86,98.86,98.86,98.86,98.86,98.86,98.86,98.86,98.86,98.86,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16
2011-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
2011-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84
2011-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06
2011-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49
2011-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.60,100.60,100.60,100.60,100.60,100.60,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98
2011-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.50,101.50,101.50,101.50,101.50,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91
2011-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.98,101.98,101.98,101.98,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38
2011-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.95,101.95,101.95,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29,104.29
2011-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27
2011-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95
2012-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00
2012-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43,104.43
2012-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66
2012-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70
2012-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81
2012-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.61,102.61,102.61,102.61,102.61,102.61,102.61,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96
2012-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.07,103.07,103.07,103.07,103.07,103.07,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49
2012-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.66,103.66,103.66,103.66,103.66,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07,106.07
2012-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.71,103.71,103.71,103.71,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11
2012-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.55,103.55,103.55,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93
2012-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.29,103.29,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71
2012-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.90,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27,105.27
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.13,105.13,105.13,105.13,105.13,105.13,105.13,105.13,105.13,105.13,105.13,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98
2013-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.25
2013-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.43,105.43,105.43,105.43,105.43,105.43,105.43,105.43,105.43,105.43,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.37,105.37,105.37,105.37,105.37,105.37,105.37,105.37,105.37,105.37,105.37,105.37
2013-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.33,105.33,105.33,105.33,105.33,105.33,105.33,105.33,105.33,105.33,105.33,105.33
2013-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.95,105.95,105.95,105.95,105.95,105.95,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96
2013-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.38,106.38,106.38,106.38,106.38,106.40,106.40,106.40,106.40,106.40,106.40,106.40,106.40,106.40,106.40,106.40,106.40
2013-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.58,106.58,106.58,106.58,106.59,106.59,106.59,106.59,106.59,106.59,106.59,106.59,106.59,106.59,106.59,106.59
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.39,106.39,106.39,106.42,106.42,106.42,106.42,106.42,106.42,106.42,106.42,106.42,106.42,106.42,106.42
2013-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.32,106.32,106.30,106.30,106.30,106.30,106.30,106.30,106.30,106.30,106.30,106.30,106.30,106.30
2013-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.92,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.67,105.67,105.67,105.67,105.67,105.67,105.67,105.67,105.67,105.67,105.67,105.67
2014-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.86,105.86,105.86,105.86,105.86,105.86,105.86,105.86,105.86,105.86,105.86
2014-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.05,106.05,106.05,106.05,106.05,106.05,106.05,106.05,106.05,106.05
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.16
2014-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14
2014-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.33,106.33,106.33,106.33,106.33,106.33,106.33
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.87,106.87,106.87,106.87,106.87,106.87
2014-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.29,107.29,107.29,107.29,107.29
2014-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.62,107.62,107.62,107.62
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.53,107.53,107.53
2014-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.38,107.38
2014-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.87
