"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
2010-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.47,95.47,95.47,95.47,95.47,95.47,95.65,95.65,95.65,95.65,95.65,95.65,95.54,95.54,95.54,95.54,95.54,95.67,95.67,95.67,95.67,95.67,95.67,95.67,95.67,95.67,95.67,95.68,95.67,95.67,95.67,95.67,95.67,95.67,95.67,95.66,98.02,98.02,98.02,98.02,98.09,98.09,98.09,98.09,98.09,98.05,98.05,98.03,98.03,98.03,98.03,98.03,98.03,97.88,97.88,97.88,97.88,97.88,97.85
2010-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.20,95.20,95.20,95.20,95.20,95.41,95.41,95.41,95.41,95.41,95.41,95.36,95.36,95.36,95.36,95.36,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.14,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.14,97.46,97.46,97.46,97.46,97.49,97.49,97.49,97.49,97.49,97.47,97.47,97.49,97.49,97.49,97.49,97.49,97.49,97.36,97.36,97.36,97.36,97.36,97.33
2010-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.87,95.87,95.87,95.87,95.56,95.56,95.56,95.56,95.56,95.56,95.65,95.65,95.65,95.65,95.65,95.57,95.57,95.57,95.57,95.57,95.57,95.57,95.57,95.57,95.57,95.51,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.52,97.79,97.79,97.79,97.79,97.78,97.78,97.78,97.78,97.78,97.81,97.81,97.79,97.79,97.79,97.79,97.79,97.79,97.82,97.82,97.82,97.82,97.82,97.79
2010-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.92,97.92,97.92,97.05,97.05,97.05,97.05,97.05,97.05,96.83,96.83,96.83,96.83,96.83,96.78,96.78,96.78,96.78,96.78,96.78,96.78,96.78,96.78,96.78,97.14,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,99.53,99.53,99.53,99.53,99.45,99.45,99.45,99.45,99.45,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.51,99.51,99.51,99.51,99.51,99.47
2010-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.31,97.31,96.79,96.79,96.79,96.79,96.79,96.79,96.65,96.65,96.65,96.65,96.65,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.23,96.39,96.39,96.39,96.39,96.39,96.39,96.39,96.33,98.63,98.63,98.63,98.63,98.84,98.84,98.84,98.84,98.84,98.81,98.81,98.84,98.84,98.84,98.84,98.84,98.84,98.91,98.91,98.91,98.91,98.91,98.87
2010-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.78,96.54,96.54,96.54,96.54,96.54,96.54,96.66,96.66,96.66,96.66,96.66,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.01,96.84,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.70,99.06,99.06,99.06,99.06,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,99.25,99.25,99.25,99.25,99.25,99.19
2010-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.36,97.36,97.36,97.36,97.36,97.36,97.49,97.49,97.49,97.49,97.49,97.50,97.50,97.50,97.50,97.50,97.50,97.50,97.50,97.50,97.50,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.07,97.02,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.37,99.37,99.36,99.36,99.36,99.36,99.36,99.36,99.09,99.09,99.09,99.09,99.09,99.06
2010-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.27,97.27,97.27,97.27,97.27,97.29,97.29,97.29,97.29,97.29,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.21,97.35,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,99.72,99.72,99.72,99.72,99.75,99.75,99.75,99.75,99.75,99.69,99.69,99.73,99.73,99.73,99.73,99.73,99.73,99.86,99.86,99.86,99.86,99.86,99.94
2010-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.70,97.70,97.70,97.70,97.97,97.97,97.97,97.97,97.97,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.11,98.11,98.11,98.11,98.11,98.11,98.11,98.11,98.01,100.35,100.35,100.35,100.35,100.32,100.32,100.32,100.32,100.32,100.35,100.35,100.34,100.34,100.34,100.34,100.34,100.34,100.30,100.30,100.30,100.30,100.30,100.39
2010-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.02,99.02,99.02,98.75,98.75,98.75,98.75,98.75,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.62,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.91,101.22,101.22,101.22,101.22,101.23,101.23,101.23,101.23,101.23,101.32,101.32,101.31,101.31,101.31,101.31,101.31,101.31,101.22,101.22,101.22,101.22,101.22,101.20
2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.48,99.48,99.23,99.23,99.23,99.23,99.23,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.30,99.23,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.44,101.78,101.78,101.78,101.78,101.76,101.76,101.76,101.76,101.76,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.55,101.55,101.55,101.55,101.55,101.54
2010-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.38,98.68,98.68,98.68,98.68,98.68,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,98.78,99.46,99.45,99.45,99.45,99.45,99.45,99.45,99.45,99.38,101.78,101.78,101.78,101.78,101.77,101.77,101.77,101.77,101.77,101.76,101.76,101.78,101.78,101.78,101.78,101.78,101.78,101.88,101.88,101.88,101.88,101.88,102.00
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.54,99.54,99.54,99.54,99.54,99.64,99.64,99.64,99.64,99.64,99.64,99.64,99.75,99.75,99.75,99.69,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.72,102.26,102.26,102.26,102.26,102.29,102.29,102.29,102.29,102.29,102.28,102.28,102.18,102.18,102.18,102.18,102.18,102.18,102.06,102.06,102.06,102.06,102.06,102.03
2011-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.47,100.47,100.47,100.47,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.46,100.46,100.46,100.21,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.24,102.70,102.70,102.70,102.70,102.71,102.71,102.71,102.71,102.71,102.70,102.70,102.73,102.73,102.73,102.73,102.73,102.73,102.61,102.61,102.61,102.61,102.61,102.58
2011-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.33,100.33,100.33,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.72,100.72,100.72,100.65,100.58,100.58,100.58,100.58,100.58,100.58,100.58,100.62,102.97,102.97,102.97,102.97,103.03,103.03,103.03,103.03,103.03,103.04,103.04,103.03,103.03,103.03,103.03,103.03,103.03,102.96,102.96,102.96,102.96,102.96,102.93
2011-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.89,100.89,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.38,100.38,100.38,100.92,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.80,103.41,103.41,103.41,103.41,103.26,103.26,103.26,103.26,103.26,103.21,103.21,103.22,103.22,103.22,103.22,103.22,103.22,103.27,103.27,103.27,103.27,103.27,103.22
2011-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.30,101.63,101.63,101.63,101.63,101.63,101.63,101.63,102.03,102.03,102.03,101.89,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.18,104.61,104.61,104.61,104.61,104.92,104.92,104.92,104.92,104.92,104.97,104.97,104.99,104.99,104.99,104.99,104.99,104.99,105.03,105.03,105.03,105.03,105.03,105.00
2011-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.48,100.48,100.48,100.48,100.48,100.48,100.48,99.97,99.97,99.97,99.86,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.58,102.03,102.03,102.03,102.03,101.70,101.70,101.70,101.70,101.70,101.64,101.64,101.66,101.66,101.66,101.66,101.66,101.66,102.18,102.18,102.18,102.18,102.18,102.10
2011-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.87,102.87,102.87,102.87,102.87,102.87,103.10,103.10,103.10,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.50,102.34,104.71,104.71,104.71,104.71,104.74,104.74,104.74,104.74,104.74,104.87,104.87,104.84,104.84,104.84,104.84,104.84,104.84,104.77,104.77,104.77,104.77,104.77,104.72
2011-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.57,101.57,101.57,101.57,101.57,101.53,101.53,101.53,101.73,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,104.23,104.23,104.23,104.23,104.26,104.26,104.26,104.26,104.26,104.13,104.13,104.20,104.20,104.20,104.20,104.20,104.20,104.15,104.15,104.15,104.15,104.15,104.30
2011-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.30,101.30,101.30,101.30,101.55,101.55,101.55,101.71,101.72,101.72,101.72,101.72,101.72,101.72,101.72,101.53,103.94,103.94,103.94,103.94,103.89,103.89,103.89,103.89,103.89,103.94,103.94,103.92,103.92,103.92,103.92,103.92,103.92,103.90,103.90,103.90,103.90,103.90,104.07
2011-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.95,102.95,102.95,102.77,102.77,102.77,102.48,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.93,105.30,105.30,105.30,105.30,105.37,105.37,105.37,105.37,105.37,105.58,105.58,105.56,105.56,105.56,105.56,105.56,105.56,105.48,105.48,105.48,105.48,105.48,105.44
2011-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.07,102.07,102.33,102.33,102.33,102.24,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.58,104.95,104.95,104.95,104.95,104.94,104.94,104.94,104.94,104.94,104.73,104.73,104.74,104.74,104.74,104.74,104.74,104.74,104.66,104.66,104.66,104.66,104.66,104.62
2011-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.48,100.33,100.33,100.33,101.25,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.01,103.45,103.45,103.45,103.45,103.44,103.44,103.44,103.44,103.44,103.43,103.43,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.49,103.48
2012-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.66,102.66,102.66,102.57,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.63,105.39,105.39,105.39,105.39,105.38,105.38,105.38,105.38,105.38,105.42,105.42,105.22,105.22,105.22,105.22,105.22,105.22,105.12,105.12,105.12,105.12,105.12,105.12
2012-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.55,103.55,103.17,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.24,105.68,105.68,105.68,105.68,105.67,105.67,105.67,105.67,105.67,105.67,105.67,105.70,105.70,105.70,105.70,105.70,105.70,105.60,105.60,105.60,105.60,105.60,105.58
2012-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.00,102.90,102.83,102.83,102.83,102.83,102.83,102.83,102.83,102.83,105.43,105.43,105.43,105.43,105.58,105.58,105.58,105.58,105.58,105.57,105.57,105.57,105.57,105.57,105.57,105.57,105.57,105.37,105.37,105.37,105.37,105.37,105.33
2012-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.49,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.36,104.55,104.55,104.55,104.55,104.26,104.26,104.26,104.26,104.26,104.20,104.20,104.20,104.20,104.20,104.20,104.20,104.20,104.24,104.24,104.24,104.24,104.24,104.20
2012-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.39,105.00,105.00,105.00,105.00,105.74,105.74,105.74,105.74,105.74,105.71,105.71,105.81,105.81,105.81,105.81,105.81,105.81,105.74,105.74,105.74,105.74,105.74,105.71
2012-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.96,102.96,102.96,102.96,102.96,102.96,102.81,105.31,105.31,105.31,105.31,104.67,104.67,104.67,104.67,104.67,104.63,104.63,104.62,104.62,104.62,104.62,104.62,104.62,105.32,105.32,105.32,105.32,105.32,105.25
2012-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.34,103.34,103.34,103.34,103.34,103.11,105.75,105.75,105.75,105.75,105.70,105.70,105.70,105.70,105.70,105.96,105.96,105.87,105.87,105.87,105.87,105.87,105.87,105.95,105.95,105.95,105.95,105.95,105.91
2012-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.97,102.97,102.97,102.97,102.94,105.28,105.28,105.28,105.28,105.37,105.37,105.37,105.37,105.37,105.10,105.10,105.24,105.24,105.24,105.24,105.24,105.24,105.06,105.06,105.06,105.06,105.06,105.28
2012-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.68,103.68,103.68,103.36,105.80,105.80,105.80,105.80,105.84,105.84,105.84,105.84,105.84,105.86,105.86,105.83,105.83,105.83,105.83,105.83,105.83,105.83,105.83,105.83,105.83,105.83,106.07
2012-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.45,101.45,102.05,104.56,104.56,104.56,104.56,104.51,104.51,104.51,104.51,104.51,104.97,104.97,104.90,104.90,104.90,104.90,104.90,104.90,104.85,104.85,104.85,104.85,104.85,104.80
2012-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.01,102.41,104.85,104.85,104.85,104.85,104.84,104.84,104.84,104.84,104.84,104.47,104.47,104.49,104.49,104.49,104.49,104.49,104.49,104.46,104.46,104.46,104.46,104.46,104.37
2012-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.68,105.85,105.85,105.85,105.85,105.86,105.86,105.86,105.86,105.86,105.86,105.86,106.01,106.01,106.01,106.01,106.01,106.01,105.99,105.99,105.99,105.99,105.99,105.94
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.76,104.76,104.76,104.76,104.73,104.73,104.73,104.73,104.73,104.81,104.81,105.19,105.19,105.19,105.19,105.19,105.19,105.11,105.11,105.11,105.11,105.11,105.12
2013-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.16,105.16,105.16,105.16,105.21,105.21,105.21,105.21,105.21,105.17,105.17,105.09,105.09,105.09,105.09,105.09,105.09,104.98,104.98,104.98,104.98,104.98,104.95
2013-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.99,104.99,104.99,105.23,105.23,105.23,105.23,105.23,105.16,105.16,105.20,105.20,105.20,105.20,105.20,105.20,104.82,104.82,104.82,104.82,104.82,104.77
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.71,106.71,106.24,106.24,106.24,106.24,106.24,106.24,106.24,106.27,106.27,106.27,106.27,106.27,106.27,106.36,106.36,106.36,106.36,106.36,106.31
2013-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.09,104.10,104.10,104.10,104.10,104.10,104.05,104.05,103.87,103.87,103.87,103.87,103.87,103.87,103.77,103.77,103.77,103.77,103.77,103.71
2013-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.67,106.67,106.67,106.67,106.67,106.62,106.62,106.72,106.72,106.72,106.72,106.72,106.72,107.59,107.59,107.59,107.59,107.59,107.52
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.98,104.98,104.98,104.98,105.30,105.30,105.46,105.46,105.46,105.46,105.46,105.46,105.52,105.52,105.52,105.52,105.52,105.49
2013-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.69,106.69,106.69,106.30,106.30,106.00,106.00,106.00,106.00,106.00,106.00,105.88,105.88,105.88,105.88,105.88,106.13
2013-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.04,106.04,106.03,106.03,106.10,106.10,106.10,106.10,106.10,106.10,106.16,106.16,106.16,106.16,106.16,106.46
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.65,105.30,105.30,105.45,105.45,105.45,105.45,105.45,105.45,105.38,105.38,105.38,105.38,105.38,105.32
2013-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.09,107.09,107.05,107.05,107.05,107.05,107.05,107.05,106.99,106.99,106.99,106.99,106.99,106.83
2013-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.50,106.26,106.26,106.26,106.26,106.26,106.26,106.18,106.18,106.18,106.18,106.18,106.07
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.39,106.39,106.39,106.39,106.39,106.39,106.27,106.27,106.27,106.27,106.27,106.31
2014-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.63,106.63,106.63,106.63,106.63,106.53,106.53,106.53,106.53,106.53,106.52
2014-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.55,107.55,107.55,107.55,107.12,107.12,107.12,107.12,107.12,107.06
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.30,106.30,106.30,106.31,106.31,106.31,106.31,106.31,106.25
2014-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.78,106.78,106.80,106.80,106.80,106.80,106.80,106.74
2014-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.21,106.18,106.18,106.18,106.18,106.18,106.10
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.27,107.27,107.27,107.27,107.27,107.23
2014-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.73,105.73,105.73,105.73,106.04
2014-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.43,105.43,105.43,105.80
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.26,107.26,107.21
2014-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.62,107.35
2014-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.31
