"",2005-11-18,2005-12-16,2006-01-24,2006-02-17,2006-03-29,2006-04-24,2006-05-19,2006-06-23,2006-07-14,2006-08-21,2006-09-15,2006-10-23,2006-11-17,2006-12-18,2007-01-22,2007-02-19,2007-03-26,2007-04-23,2007-05-21,2007-06-18,2007-07-20,2007-08-13,2007-08-20,2007-09-18,2007-10-19,2007-11-16,2007-12-17,2008-01-28,2008-02-18,2008-03-17,2008-04-21,2008-05-19,2008-06-23,2008-07-21,2008-08-18,2008-09-22,2008-10-20,2008-11-19,2009-01-19,2009-03-24,2009-04-20,2009-05-19,2009-06-20,2009-08-20,2009-09-21,2009-10-19,2009-11-19,2010-01-18,2010-02-18,2010-03-22,2010-08-19,2010-09-20,2010-10-18,2010-11-18,2011-01-17,2011-02-21,2011-03-21,2011-04-18,2011-05-20,2011-06-20,2011-07-18,2011-08-22,2011-09-19,2011-10-17,2011-11-21,2011-12-19,2012-01-23,2012-02-20,2012-03-19,2012-04-23,2012-05-23,2012-06-18,2012-07-23,2012-08-20,2012-09-24,2012-10-22,2012-11-19,2012-12-17,2013-01-21,2013-02-18,2013-03-18,2013-04-22,2013-05-21,2013-06-17,2013-07-22,2013-08-19,2013-09-23,2013-10-21,2013-11-18,2013-12-16,2014-01-27,2014-02-17,2014-03-24,2014-04-28,2014-05-19,2014-06-16,2014-07-21,2014-08-18,2014-09-22,2014-10-20,2014-11-17,2014-12-15,2015-01-19,2015-02-16
2009-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.450,111.460,111.460,111.460,111.520,111.530,111.530,111.530,111.530,111.630,111.700,111.700,111.700,111.690,111.690,111.700,111.730,101.040,100.950,100.970,100.980,100.980,100.990,100.990,100.990,101.000,101.000,101.000,101.000,101.000,101.000,101.050,101.050,101.050,101.050,101.040,101.130,101.130,101.130,101.200,101.290,101.290,101.280,101.290,101.290,101.280,101.290,101.290,101.320,101.320,101.330,101.330,101.330,89.980,89.980,89.980,89.980,89.980,89.980
2009-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.650,114.660,114.660,114.720,114.730,114.730,114.730,114.730,114.830,114.890,114.890,114.890,114.880,114.880,114.880,114.910,103.920,103.780,103.830,103.830,103.840,103.850,103.850,103.860,103.860,103.860,103.860,103.860,103.860,103.860,103.920,103.930,103.930,103.920,103.920,103.940,103.940,103.940,104.020,104.160,104.160,104.160,104.160,104.160,104.160,104.160,104.170,104.180,104.170,104.170,104.170,104.180,92.510,92.510,92.510,92.510,92.510,92.510
2009-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.890,111.890,111.900,111.950,111.960,111.960,111.960,111.960,112.060,112.150,112.150,112.150,112.140,112.140,112.150,112.180,101.450,101.370,101.390,101.400,101.400,101.400,101.410,101.410,101.420,101.420,101.420,101.420,101.420,101.420,101.470,101.470,101.470,101.470,101.470,101.550,101.550,101.550,101.610,101.710,101.710,101.710,101.710,101.710,101.710,101.710,101.710,101.740,101.750,101.750,101.750,101.750,90.350,90.350,90.350,90.350,90.350,90.350
2009-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.880,182.880,183.000,182.970,182.970,182.960,182.960,183.130,183.210,183.190,183.190,183.180,183.180,183.340,183.340,165.780,165.870,165.700,165.700,165.710,165.710,165.690,165.610,165.610,165.610,165.600,165.600,165.600,165.600,165.610,165.610,165.610,165.600,165.590,166.410,166.410,166.410,166.450,165.580,165.580,165.550,165.550,165.550,165.550,165.580,165.860,166.130,166.130,166.140,166.140,166.130,147.510,147.510,147.510,147.510,147.510,147.470
2009-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.120,113.170,113.180,113.180,113.180,113.180,113.280,113.350,113.350,113.350,113.340,113.340,113.340,113.370,102.520,102.470,102.500,102.510,102.510,102.510,102.520,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.590,102.590,102.590,102.590,102.580,102.630,102.630,102.630,102.700,102.820,102.820,102.820,102.820,102.820,102.820,102.820,102.830,102.850,102.850,102.850,102.850,102.850,91.330,91.330,91.330,91.330,91.330,91.340
2010-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.000,112.010,112.010,112.010,112.010,112.110,112.180,112.180,112.180,112.170,112.170,112.180,112.210,101.480,101.400,101.420,101.420,101.430,101.430,101.430,101.440,101.440,101.440,101.440,101.440,101.440,101.440,101.490,101.490,101.490,101.490,101.480,101.560,101.560,101.580,101.650,101.730,101.730,101.730,101.730,101.730,101.730,101.730,101.730,101.760,101.770,101.770,101.770,101.770,90.370,90.370,90.370,90.370,90.370,90.370
2010-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.330,112.340,112.340,112.330,112.330,112.440,112.530,112.530,112.520,112.510,112.510,112.520,112.550,101.780,101.710,101.730,101.740,101.740,101.750,101.750,101.750,101.760,101.760,101.760,101.760,101.760,101.760,101.810,101.810,101.810,101.810,101.800,101.870,101.870,101.890,101.970,102.070,102.070,102.070,102.070,102.070,102.070,102.070,102.070,102.100,102.110,102.110,102.110,102.110,90.670,90.670,90.670,90.670,90.670,90.670
2010-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.870,111.870,111.870,111.870,111.970,112.050,112.050,112.050,112.040,112.040,112.050,112.080,101.360,101.280,101.290,101.300,101.300,101.310,101.310,101.310,101.320,101.320,101.320,101.320,101.320,101.320,101.360,101.370,101.370,101.360,101.360,101.440,101.440,101.460,101.530,101.630,101.630,101.630,101.630,101.630,101.630,101.630,101.630,101.660,101.670,101.670,101.670,101.670,90.280,90.280,90.280,90.280,90.280,90.280
2010-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.380,112.400,112.400,112.400,112.510,112.590,112.590,112.580,112.570,112.570,112.580,112.620,101.840,101.770,101.800,101.800,101.810,101.810,101.810,101.820,101.820,101.820,101.820,101.820,101.820,101.820,101.870,101.870,101.870,101.870,101.860,101.930,101.930,101.950,102.030,102.130,102.130,102.130,102.130,102.130,102.130,102.130,102.130,102.160,102.170,102.170,102.170,102.170,90.720,90.720,90.720,90.720,90.720,90.730
2010-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.580,116.600,116.600,116.600,116.560,116.680,116.680,116.680,116.670,116.670,116.670,116.700,105.530,105.400,105.460,105.460,105.470,105.470,105.470,105.480,105.490,105.490,105.490,105.490,105.490,105.490,105.550,105.550,105.550,105.550,105.550,105.530,105.530,105.550,105.630,105.810,105.810,105.810,105.810,105.810,105.810,105.810,105.810,105.810,105.820,105.820,105.820,105.820,93.970,93.970,93.970,93.970,93.970,93.970
2010-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.960,114.980,114.990,114.990,115.460,115.540,115.540,115.530,115.520,115.520,115.530,115.560,104.510,104.490,104.540,104.550,104.550,104.550,104.550,104.560,104.570,104.600,104.600,104.600,104.600,104.600,104.650,104.650,104.650,104.650,104.650,105.280,105.280,105.300,105.370,105.230,105.230,105.220,105.220,105.220,105.220,105.230,105.230,105.300,105.310,105.310,105.310,105.310,93.510,93.510,93.510,93.510,93.510,93.520
2010-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.110,166.220,166.220,166.330,166.370,166.430,166.440,166.430,166.430,166.340,166.350,150.440,149.810,150.060,150.040,150.010,150.010,150.010,150.110,150.140,150.060,150.060,150.060,150.060,150.060,150.180,150.180,150.180,150.190,150.190,149.660,149.660,149.690,149.860,150.720,150.720,150.730,150.730,150.730,150.720,150.700,150.700,150.460,150.400,150.390,150.390,150.400,133.550,133.550,133.550,133.550,133.550,133.550
2010-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.530,112.560,112.690,112.780,112.780,112.780,112.770,112.770,112.780,112.820,102.030,101.960,101.980,101.990,101.990,101.990,102.000,102.000,102.010,102.020,102.020,102.020,102.020,102.020,102.070,102.070,102.070,102.070,102.070,102.130,102.130,102.150,102.230,102.330,102.330,102.320,102.320,102.320,102.320,102.330,102.330,102.360,102.360,102.370,102.370,102.370,90.900,90.900,90.900,90.900,90.900,90.900
2010-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.690,112.820,112.930,112.930,112.930,112.920,112.920,112.940,112.980,102.170,102.110,102.130,102.140,102.140,102.140,102.150,102.140,102.150,102.170,102.170,102.170,102.170,102.170,102.220,102.220,102.220,102.220,102.210,102.280,102.280,102.290,102.370,102.470,102.470,102.470,102.470,102.470,102.470,102.480,102.480,102.500,102.510,102.520,102.520,102.520,91.030,91.030,91.030,91.030,91.030,91.030
2010-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.850,112.940,112.940,112.940,112.930,112.930,112.940,112.980,102.170,102.110,102.130,102.140,102.140,102.140,102.150,102.150,102.160,102.170,102.170,102.170,102.170,102.170,102.220,102.220,102.220,102.220,102.220,102.280,102.280,102.300,102.370,102.470,102.470,102.470,102.470,102.470,102.470,102.480,102.470,102.500,102.510,102.510,102.510,102.520,91.030,91.030,91.030,91.030,91.030,91.030
2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.660,184.820,184.790,184.790,184.770,184.770,184.940,184.950,167.300,167.420,167.210,167.210,167.250,167.260,167.240,167.160,167.160,167.220,167.220,167.230,167.230,167.230,167.230,167.230,167.230,167.210,167.200,167.990,167.990,168.000,168.070,167.230,167.230,167.200,167.210,167.210,167.210,167.240,167.520,167.790,167.790,167.810,167.810,167.800,148.990,148.990,148.990,149.000,148.990,148.940
2010-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.760,117.760,117.760,117.740,117.740,117.740,117.770,106.560,106.440,106.510,106.520,106.530,106.530,106.540,106.550,106.560,106.560,106.560,106.560,106.560,106.560,106.630,106.630,106.630,106.630,106.620,106.580,106.580,106.600,106.680,106.880,106.880,106.880,106.880,106.880,106.880,106.880,106.880,106.890,106.890,106.900,106.900,106.900,94.920,94.920,94.920,94.920,94.920,94.930
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.250,113.160,113.150,113.150,113.160,113.200,102.410,102.340,102.330,102.330,102.350,102.350,102.350,102.350,102.350,102.370,102.370,102.370,102.370,102.370,102.410,102.410,102.410,102.410,102.400,102.460,102.460,102.470,102.580,102.700,102.700,102.690,102.700,102.700,102.700,102.700,102.700,102.730,102.740,102.730,102.730,102.730,91.220,91.220,91.220,91.220,91.220,91.220
2011-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.130,113.120,113.120,113.130,113.180,102.380,102.320,102.350,102.350,102.370,102.370,102.370,102.370,102.380,102.390,102.390,102.420,102.420,102.420,102.470,102.470,102.470,102.470,102.460,102.520,102.520,102.540,102.650,102.760,102.760,102.760,102.760,102.760,102.760,102.770,102.770,102.800,102.800,102.800,102.800,102.800,91.280,91.280,91.280,91.280,91.280,91.280
2011-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.240,113.240,113.260,113.300,102.500,102.440,102.470,102.470,102.530,102.530,102.540,102.540,102.540,102.560,102.560,102.590,102.590,102.590,102.640,102.640,102.640,102.640,102.630,102.620,102.620,102.640,102.690,102.800,102.800,102.790,102.800,102.800,102.800,102.800,102.800,102.810,102.820,102.810,102.810,102.810,91.290,91.290,91.290,91.290,91.290,91.290
2011-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.620,114.620,114.660,103.740,103.640,103.690,103.690,103.720,103.710,103.720,103.720,103.730,103.780,103.780,103.850,103.850,103.850,103.910,103.910,103.910,103.910,103.900,103.880,103.880,103.900,103.970,104.110,104.110,104.100,104.100,104.100,104.100,104.110,104.110,104.130,104.140,104.130,104.130,104.130,92.470,92.470,92.470,92.470,92.470,92.470
2011-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.200,117.270,106.090,106.050,106.100,106.100,106.130,106.130,106.130,106.140,106.150,106.210,106.210,106.280,106.280,106.280,106.340,106.340,106.340,106.340,106.330,106.310,106.310,106.330,106.460,106.650,106.650,106.640,106.650,106.650,106.650,106.660,106.660,106.680,106.680,106.670,106.670,106.670,94.720,94.720,94.720,94.720,94.720,94.730
2011-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.370,104.360,104.310,104.330,104.340,104.360,104.360,104.370,104.370,104.370,104.430,104.430,104.510,104.510,104.510,104.560,104.560,104.560,104.560,104.550,104.570,104.570,104.580,104.650,104.800,104.800,104.800,104.800,104.800,104.800,104.810,104.810,104.840,104.850,104.840,104.840,104.840,93.100,93.100,93.100,93.100,93.100,93.100
2011-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.000,153.350,153.620,153.610,153.600,153.600,153.620,153.720,153.750,153.690,153.690,153.740,153.740,153.740,153.870,153.880,153.870,153.880,153.880,153.420,153.420,153.430,153.670,154.600,154.600,154.600,154.600,154.600,154.600,154.580,154.590,154.350,154.280,154.260,154.260,154.260,136.980,136.980,136.980,136.980,136.980,137.000
2011-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.550,104.600,104.600,104.630,104.630,104.640,104.640,104.650,104.700,104.700,104.780,104.780,104.780,104.830,104.830,104.830,104.830,104.830,104.830,104.830,104.850,104.920,105.070,105.070,105.070,105.070,105.070,105.070,105.080,105.080,105.110,105.110,105.100,105.100,105.110,93.330,93.330,93.330,93.330,93.330,93.340
2011-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.980,105.000,105.020,105.020,105.040,105.040,105.040,105.110,105.110,105.180,105.180,105.180,105.240,105.240,105.240,105.240,105.230,105.230,105.230,105.240,105.310,105.480,105.480,105.480,105.480,105.480,105.480,105.490,105.490,105.520,105.520,105.510,105.510,105.510,93.690,93.690,93.690,93.690,93.690,93.700
2011-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.740,104.760,104.770,104.780,104.790,104.790,104.850,104.850,104.930,104.930,104.930,104.980,104.980,104.980,104.980,104.970,104.980,104.980,104.990,105.060,105.250,105.250,105.250,105.250,105.250,105.250,105.260,105.260,105.290,105.290,105.280,105.280,105.290,93.490,93.490,93.490,93.490,93.490,93.500
2011-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.400,171.400,171.390,171.310,171.290,171.440,171.440,171.510,171.510,171.510,171.510,171.520,171.510,171.500,171.480,172.010,172.010,172.030,172.020,171.290,171.290,171.270,171.280,171.280,171.280,171.320,171.620,171.980,171.960,171.960,171.960,171.950,152.680,152.680,152.680,152.680,152.680,152.640
2011-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.340,106.350,106.350,106.360,106.430,106.430,106.500,106.500,106.500,106.560,106.560,106.560,106.560,106.550,106.530,106.530,106.540,106.610,106.830,106.830,106.830,106.830,106.830,106.830,106.840,106.840,106.860,106.860,106.860,106.860,106.860,94.890,94.890,94.890,94.890,94.890,94.900
2012-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.030,105.030,105.030,105.110,105.110,105.190,105.190,105.190,105.250,105.250,105.250,105.250,105.240,105.240,105.240,105.250,105.350,105.550,105.550,105.540,105.550,105.550,105.550,105.550,105.560,105.580,105.590,105.580,105.580,105.580,93.750,93.750,93.750,93.750,93.750,93.760
2012-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.070,105.070,105.140,105.140,105.230,105.230,105.230,105.280,105.280,105.290,105.290,105.280,105.280,105.280,105.280,105.380,105.580,105.580,105.580,105.580,105.580,105.580,105.590,105.590,105.610,105.620,105.610,105.610,105.610,93.780,93.780,93.780,93.780,93.780,93.790
2012-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.080,105.160,105.160,105.250,105.250,105.250,105.300,105.310,105.310,105.310,105.300,105.300,105.300,105.300,105.400,105.600,105.600,105.600,105.600,105.600,105.600,105.610,105.610,105.630,105.640,105.630,105.630,105.630,93.800,93.800,93.800,93.800,93.800,93.810
2012-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.220,105.220,105.310,105.310,105.310,105.370,105.370,105.370,105.370,105.360,105.360,105.360,105.360,105.620,105.810,105.810,105.810,105.810,105.810,105.810,105.820,105.820,105.850,105.850,105.850,105.850,105.850,93.990,93.990,93.990,93.990,93.990,94.000
2012-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.500,111.580,111.580,111.580,111.650,111.650,111.660,111.660,111.650,111.540,111.540,111.550,112.170,112.490,112.490,112.490,112.490,112.490,112.490,112.500,112.500,112.490,112.490,112.480,112.480,112.490,99.890,99.890,99.890,99.890,99.890,99.900
2012-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.740,107.740,107.750,107.810,107.810,107.810,107.810,107.810,107.810,107.800,107.800,108.060,108.300,108.300,108.290,108.290,108.290,108.290,108.350,108.350,108.120,108.120,108.120,108.120,108.120,96.010,96.010,96.010,96.010,96.010,96.020
2012-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.550,158.560,158.710,158.720,158.790,158.810,158.810,158.220,158.190,158.190,158.360,159.430,159.430,159.430,159.430,159.430,159.430,159.430,159.440,158.950,158.870,158.860,158.860,158.860,141.060,141.060,141.060,141.060,141.060,141.080
2012-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.250,108.310,108.310,108.320,108.310,108.310,108.230,108.210,108.210,108.480,108.730,108.730,108.720,108.720,108.720,108.720,108.780,108.780,108.860,108.860,108.860,108.860,108.860,96.660,96.660,96.660,96.660,96.660,96.670
2012-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.320,108.320,108.430,108.430,108.420,108.340,108.330,108.330,108.590,108.850,108.850,108.840,108.840,108.840,108.840,108.900,108.920,109.000,109.000,109.000,109.000,109.000,96.790,96.790,96.790,96.790,96.790,96.800
2012-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.330,108.440,108.440,108.430,108.350,108.340,108.340,108.600,108.860,108.860,108.850,108.850,108.850,108.850,108.900,108.920,109.000,109.010,109.000,109.000,109.000,96.790,96.790,96.790,96.790,96.790,96.800
2012-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.820,176.820,176.800,177.640,177.640,177.630,178.040,177.400,177.410,177.390,177.400,177.400,177.400,177.510,177.780,178.240,178.230,178.230,178.230,178.220,158.250,158.180,158.180,158.180,158.180,158.110
2012-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.070,110.070,110.090,110.070,110.060,110.350,110.660,110.670,110.660,110.660,110.660,110.660,110.710,110.730,110.800,110.800,110.800,110.800,110.800,98.390,98.390,98.390,98.390,98.390,98.400
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.500,108.550,108.540,108.530,108.800,109.110,109.120,109.110,109.110,109.110,109.110,109.160,109.180,109.260,109.270,109.260,109.260,109.260,97.030,97.030,97.030,97.030,97.030,97.040
2013-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.550,108.540,108.540,108.810,109.110,109.110,109.110,109.110,109.110,109.110,109.160,109.180,109.260,109.260,109.260,109.260,109.260,97.020,97.020,97.020,97.020,97.020,97.030
2013-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.940,108.960,109.220,109.530,109.530,109.530,109.530,109.530,109.530,109.580,109.600,109.670,109.680,109.670,109.670,109.670,97.390,97.390,97.390,97.390,97.390,97.400
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.850,109.060,109.390,109.400,109.390,109.390,109.390,109.390,109.440,109.460,109.540,109.540,109.540,109.540,109.540,97.270,97.270,97.270,97.270,97.270,97.280
2013-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.050,114.490,114.500,114.490,114.500,114.500,114.490,114.540,114.570,114.600,114.600,114.600,114.600,114.600,101.760,101.760,101.760,101.760,101.770,101.830
2013-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.990,110.000,110.000,110.000,110.000,110.000,110.050,110.070,110.150,110.150,110.140,110.140,110.150,97.810,97.810,97.810,97.810,97.810,97.870
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.090,164.130,164.130,164.130,164.130,164.150,164.330,164.050,163.980,163.960,163.960,163.970,145.600,145.600,145.600,145.600,145.600,145.610
2013-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.760,111.770,111.780,111.780,111.830,112.370,112.430,112.440,112.430,112.430,112.430,99.840,99.840,99.840,99.840,99.840,99.900
2013-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.630,111.640,111.640,111.690,112.220,112.290,112.300,112.290,112.290,112.290,99.710,99.710,99.710,99.710,99.710,99.780
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.670,111.660,111.720,112.250,112.320,112.320,112.310,112.310,112.320,99.740,99.740,99.740,99.740,99.740,99.800
2013-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.070,182.220,183.570,184.030,184.020,184.020,184.020,184.010,163.390,163.320,163.320,163.320,163.320,163.300
2013-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.590,114.170,114.220,114.220,114.210,114.210,114.220,101.420,101.420,101.420,101.420,101.420,101.490
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.500,112.570,112.570,112.570,112.560,112.570,99.960,99.960,99.960,99.960,99.960,100.020
2014-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.800,112.800,112.790,112.790,112.800,100.160,100.160,100.160,100.160,100.160,100.220
2014-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.170,113.160,113.160,113.170,100.490,100.490,100.490,100.490,100.490,100.550
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.160,113.170,113.180,100.500,100.500,100.500,100.500,100.500,100.560
2014-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.290,118.300,105.050,105.060,105.060,105.060,105.060,105.120
2014-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.110,102.220,102.210,102.210,102.210,102.220,102.280
